ticker,name,premium_code,free_code
SPCB,SuperCom,EOD/SPCB,GOOG/NASDAQ_SPCB
SPDC,Speed Commerce,EOD/SPDC,GOOG/NASDAQ_SPDC
SPEX,Spherix Incorporated,EOD/SPEX,GOOG/NASDAQ_SPEX
SPHS,Sophiris Bio,EOD/SPHS,GOOG/NASDAQ_SPHS
SPIL,Siliconware Precision Industries Company,EOD/SPIL,GOOG/NASDAQ_SPIL
SPKE,Spark Energy,EOD/SPKE,
SPLK,Splunk Inc.,EOD/SPLK,GOOG/NASDAQ_SPLK
SPLS,Staples,EOD/SPLS,GOOG/NASDAQ_SPLS
SPNC,The Spectranetics Corporation,EOD/SPNC,GOOG/NASDAQ_SPNC
SPNE,SeaSpine Holdings Corporation,EOD/SPNE,
SPNS,Sapiens International Corporation N.V.,EOD/SPNS,GOOG/NASDAQ_SPNS
SPOK,Spok Holdings,EOD/SPOK,
SPPI,Spectrum Pharmaceuticals,EOD/SPPI,GOOG/NASDAQ_SPPI
SPRO,SmartPros Ltd.,EOD/SPRO,GOOG/NASDAQ_SPRO
SPRT,support.com,EOD/SPRT,GOOG/NASDAQ_SPRT
SPSC,SPS Commerce,EOD/SPSC,GOOG/NASDAQ_SPSC
SPTN,SpartanNash Company,EOD/SPTN,GOOG/NASDAQ_SPTN
SPU,SkyPeople Fruit Juice,EOD/SPU,GOOG/NASDAQ_SPU
SPWH,Sportsman&#39;s Warehouse Holdings,EOD/SPWH,
SPWR,SunPower Corporation,EOD/SPWR,GOOG/NASDAQ_SPWR
SQBG,Sequential Brands Group,EOD/SQBG,GOOG/NASDAQ_SQBG
SQI,SciQuest,EOD/SQI,GOOG/NASDAQ_SQI
SQNM,Sequenom,EOD/SQNM,GOOG/NASDAQ_SQNM
SQQQ,ProShares UltraPro Short QQQ,EOD/SQQQ,GOOG/NASDAQ_SQQQ
SRCE,1st Source Corporation,EOD/SRCE,GOOG/NASDAQ_SRCE
SRCL,Stericycle,EOD/SRCL,GOOG/NASDAQ_SRCL
SRCLP,Stericycle,EOD/SRCLP,
SRDX,SurModics,EOD/SRDX,GOOG/NASDAQ_SRDX
SRET,Global X SuperDividend REIT ETF,EOD/SRET,
SREV,ServiceSource International,EOD/SREV,GOOG/NASDAQ_SREV
SRNE,Sorrento Therapeutics,EOD/SRNE,GOOG/NASDAQ_SRNE
SRPT,Sarepta Therapeutics,EOD/SRPT,GOOG/NASDAQ_SRPT
SRSC,Sears Canada Inc. ,EOD/SRSC,
SRVA,SIRVA,,
SSB,South State Corporation,EOD/SSB,
SSBI,Summit State Bank,EOD/SSBI,GOOG/NASDAQ_SSBI
SSFN,Stewardship Financial Corp,EOD/SSFN,GOOG/NASDAQ_SSFN
SSH,Sunshine Heart Inc,EOD/SSH,GOOG/NASDAQ_SSH
SSNC,SS&C Technologies Holdings,EOD/SSNC,GOOG/NASDAQ_SSNC
SSRG,Symmetry Surgical Inc.,EOD/SSRG,
SSRI,Silver Standard Resources Inc.,EOD/SSRI,GOOG/NASDAQ_SSRI
SSYS,Stratasys,EOD/SSYS,GOOG/NASDAQ_SSYS
STAA,STAAR Surgical Company,EOD/STAA,GOOG/NASDAQ_STAA
STAF,Staffing 360 Solutions,EOD/STAF,
STB,Student Transportation Inc,EOD/STB,GOOG/NASDAQ_STB
STBA,S&T Bancorp,EOD/STBA,GOOG/NASDAQ_STBA
STBZ,State Bank Financial Corporation.,EOD/STBZ,GOOG/NASDAQ_STBZ
STCK,Stock Building Supply Holdings,EOD/STCK,GOOG/NASDAQ_STCK
STDY,SteadyMed Ltd.,EOD/STDY,
STEM,StemCells,EOD/STEM,GOOG/NASDAQ_STEM
STFC,State Auto Financial Corporation,EOD/STFC,GOOG/NASDAQ_STFC
STIM,EndoStim,,
STKL,SunOpta,EOD/STKL,GOOG/NASDAQ_STKL
STKS,The ONE Group Hospitality,EOD/STKS,
STLD,Steel Dynamics,EOD/STLD,GOOG/NASDAQ_STLD
STLY,Stanley Furniture Company,EOD/STLY,GOOG/NASDAQ_STLY
STML,Stemline Therapeutics,EOD/STML,GOOG/NASDAQ_STML
STMP,Stamps.com Inc.,EOD/STMP,GOOG/NASDAQ_STMP
STNR,Steiner Leisure Limited,EOD/STNR,GOOG/NASDAQ_STNR
STPP,US Trsy Steepener ETN Ipath,EOD/STPP,
STRA,Strayer Education,EOD/STRA,GOOG/NASDAQ_STRA
STRL,Sterling Construction Company Inc,EOD/STRL,GOOG/NASDAQ_STRL
STRM,Streamline Health Solutions,EOD/STRM,GOOG/NASDAQ_STRM
STRS,Stratus Properties,EOD/STRS,GOOG/NASDAQ_STRS
STRT,Strattec Security Corporation,EOD/STRT,GOOG/NASDAQ_STRT
STRZA,Starz,EOD/STRZA,GOOG/NASDAQ_STRZA
STRZB,Starz,EOD/STRZB,GOOG/NASDAQ_STRZB
STX,Seagate Technology.,EOD/STX,GOOG/NASDAQ_STX
STXS,Stereotaxis,EOD/STXS,GOOG/NASDAQ_STXS
SUBK,Suffolk Bancorp,EOD/SUBK,GOOG/NASDAQ_SUBK
SUMR,Summer Infant,EOD/SUMR,GOOG/NASDAQ_SUMR
SUNS,Solar Senior Capital Ltd.,EOD/SUNS,GOOG/NASDAQ_SUNS
SUPN,Supernus Pharmaceuticals,EOD/SUPN,GOOG/NASDAQ_SUPN
SVA,Sinovac Biotech,EOD/SVA,GOOG/NASDAQ_SVA
SVBI,Severn Bancorp Inc,EOD/SVBI,GOOG/NASDAQ_SVBI
SVVC,Firsthand Technology Value Fund,EOD/SVVC,GOOG/NASDAQ_SVVC
SWHC,Smith & Wesson Holding Corporation,EOD/SWHC,GOOG/NASDAQ_SWHC
SWIR,Sierra Wireless,EOD/SWIR,GOOG/NASDAQ_SWIR
SWKS,Skyworks Solutions,EOD/SWKS,GOOG/NASDAQ_SWKS
SWSH,Swisher Hygiene,EOD/SWSH,GOOG/NASDAQ_SWSH
SXCL,Steel Excel Inc.,EOD/SXCL,
SYBT,Stock Yards Bancorp,EOD/SYBT,GOOG/NASDAQ_SYBT
SYKE,Sykes Enterprises,EOD/SYKE,GOOG/NASDAQ_SYKE
SYMC,Symantec Corporation,EOD/SYMC,GOOG/NASDAQ_SYMC
SYMX,Synthesis Energy Systems,EOD/SYMX,GOOG/NASDAQ_SYMX
SYNA,Synaptics Incorporated,EOD/SYNA,GOOG/NASDAQ_SYNA
SYNC,Synacor,EOD/SYNC,GOOG/NASDAQ_SYNC
SYNL,Synalloy Corporation,EOD/SYNL,GOOG/NASDAQ_SYNL
SYNT,Syntel,EOD/SYNT,GOOG/NASDAQ_SYNT
SYPR,Sypris Solutions,EOD/SYPR,GOOG/NASDAQ_SYPR
SYRX,Sysorex Global Holding Corp.,EOD/SYRX,
SYUT,Synutra International,EOD/SYUT,GOOG/NASDAQ_SYUT
SZMK,Sizmek Inc.,EOD/SZMK,
SZYM,Solazyme,EOD/SZYM,GOOG/NASDAQ_SZYM
TACO,Del Taco Restaurants,EOD/TACO,
TACOW,Del Taco Restaurants,EOD/TACOW,
TACT,TransAct Technologies Incorporated,EOD/TACT,GOOG/NASDAQ_TACT
TAIT,Taitron Components Incorporated,EOD/TAIT,GOOG/NASDAQ_TAIT
TANH,Tantech Holdings Ltd.,EOD/TANH,
TAPR,Barclays Plc,EOD/TAPR,
TASR,TASER International,EOD/TASR,GOOG/NASDAQ_TASR
TAST,Carrols Restaurant Group,EOD/TAST,GOOG/NASDAQ_TAST
TATT,TAT Technologies Ltd.,EOD/TATT,GOOG/NASDAQ_TATT
TAX,Liberty Tax,EOD/TAX,GOOG/NASDAQ_TAX
TAXI,Medallion Financial Corp.,EOD/TAXI,GOOG/NASDAQ_TAXI
TAYD,Taylor Devices,EOD/TAYD,GOOG/NASDAQ_TAYD
TBBK,The Bancorp,EOD/TBBK,GOOG/NASDAQ_TBBK
TBIO,Transgenomic,EOD/TBIO,
TBK,Triumph Bancorp,EOD/TBK,
TBNK,Territorial Bancorp Inc.,EOD/TBNK,GOOG/NASDAQ_TBNK
TBPH,Theravance Biopharma,EOD/TBPH,
TBRA,Tobira Therapeutics,EOD/TBRA,
TCBI,Texas Capital Bancshares,EOD/TCBI,GOOG/NASDAQ_TCBI
TCBIL,Texas Capital Bancshares,EOD/TCBIL,
TCBIP,Texas Capital Bancshares,EOD/TCBIP,GOOG/NASDAQ_TCBIP
TCBIW,Texas Capital Bancshares,EOD/TCBIW,
TCBK,TriCo Bancshares,EOD/TCBK,GOOG/NASDAQ_TCBK
TCCO,Technical Communications Corporation,EOD/TCCO,GOOG/NASDAQ_TCCO
TCFC,The Community Financial Corporation,EOD/TCFC,GOOG/NASDAQ_TCFC
TCON,TRACON Pharmaceuticals,EOD/TCON,
TCPC,TCP Capital Corp.,EOD/TCPC,GOOG/NASDAQ_TCPC
TCRD,THL Credit,EOD/TCRD,GOOG/NASDAQ_TCRD
TCX,Tucows Inc.,EOD/TCX,
TDIV,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol,EOD/TDIV,GOOG/NASDAQ_TDIV
TEAR,TearLab Corporation,EOD/TEAR,GOOG/NASDAQ_TEAR
TECD,Tech Data Corporation,EOD/TECD,GOOG/NASDAQ_TECD
TECH,Bio-Techne Corp,EOD/TECH,GOOG/NASDAQ_TECH
TEDU,Tarena International,EOD/TEDU,
TENX,Tenax Therapeutics,EOD/TENX,
TERP,TerraForm Power,EOD/TERP,
TESO,Tesco Corporation,EOD/TESO,GOOG/NASDAQ_TESO
TESS,TESSCO Technologies Incorporated,EOD/TESS,GOOG/NASDAQ_TESS
TFM,The Fresh Market,EOD/TFM,GOOG/NASDAQ_TFM
TFSC,1347 Capital Corp.,EOD/TFSC,
TFSCR,1347 Capital Corp.,EOD/TFSCR,
TFSCU,1347 Capital Corp.,EOD/TFSCU,
TFSCW,1347 Capital Corp.,EOD/TFSCW,
TFSL,TFS Financial Corporation,EOD/TFSL,GOOG/NASDAQ_TFSL
TGA,Transglobe Energy Corp,EOD/TGA,GOOG/NASDAQ_TGA
TGEN,Tecogen Inc.,EOD/TGEN,
TGLS,Tecnoglass Inc.,EOD/TGLS,
TGTX,TG Therapeutics,EOD/TGTX,GOOG/NASDAQ_TGTX
THFF,First Financial Corporation Indiana,EOD/THFF,GOOG/NASDAQ_THFF
THLD,Threshold Pharmaceuticals,EOD/THLD,GOOG/NASDAQ_THLD
THRM,Gentherm Inc,EOD/THRM,GOOG/NASDAQ_THRM
THRX,Theravance,EOD/THRX,GOOG/NASDAQ_THRX
THST,Truett-Hurst,EOD/THST,GOOG/NASDAQ_THST
THTI,THT Heat Transfer Technology,EOD/THTI,GOOG/NASDAQ_THTI
TICC,TICC Capital Corp.,EOD/TICC,GOOG/NASDAQ_TICC
TIL,Till Capital Ltd.,EOD/TIL,
TILE,Interface,EOD/TILE,GOOG/NASDAQ_TILE
TINY,Harris & Harris Group,EOD/TINY,GOOG/NASDAQ_TINY
TIPT,Tiptree Financial Inc.,EOD/TIPT,GOOG/NASDAQ_TIPT
TISA,Top Image Systems,EOD/TISA,GOOG/NASDAQ_TISA
TITN,Titan Machinery Inc.,EOD/TITN,GOOG/NASDAQ_TITN
TIVO,TiVo Inc.,EOD/TIVO,GOOG/NASDAQ_TIVO
TKAI,Tokai Pharmaceuticals,EOD/TKAI,
TLF,Tandy Leather Factory,EOD/TLF,GOOG/NASDAQ_TLF
TLGT,Teligent,EOD/TLGT,
TLMR,Talmer Bancorp,EOD/TLMR,
TLOG,TetraLogic Pharmaceuticals Corporation,EOD/TLOG,
TMUS,T-Mobile US,EOD/TMUS,
TMUSP,T-Mobile US,EOD/TMUSP,
TNAV,TeleNav,EOD/TNAV,GOOG/NASDAQ_TNAV
TNDM,Tandem Diabetes Care,EOD/TNDM,GOOG/NASDAQ_TNDM
TNGO,Tangoe,EOD/TNGO,GOOG/NASDAQ_TNGO
TNXP,Tonix Pharmaceuticals Holding Corp.,EOD/TNXP,GOOG/NASDAQ_TNXP
TOPS,TOP Ships Inc.,EOD/TOPS,GOOG/NASDAQ_TOPS
TOR,Sutor Technology Group Limited,EOD/TOR,
TORM          ,TOR Minerals International Inc,EOD/TORM          ,GOOG/NASDAQ_TORM          
TOUR,Tuniu Corporation,EOD/TOUR,
TOWN,Towne Bank,EOD/TOWN,GOOG/NASDAQ_TOWN
TQQQ,ProShares UltraPro QQQ,EOD/TQQQ,GOOG/NASDAQ_TQQQ
TRCB,Two River Bancorp,EOD/TRCB,GOOG/NASDAQ_TRCB
TRCH,Torchlight Energy Resources,EOD/TRCH,
TREE,LendingTree,EOD/TREE,GOOG/NASDAQ_TREE
TRIB,Trinity Biotech plc,EOD/TRIB,GOOG/NASDAQ_TRIB
TRIL,Trillium Therapeutics Inc.,EOD/TRIL,
TRIP,TripAdvisor,EOD/TRIP,GOOG/NASDAQ_TRIP
TRIV,TriVascular Technologies,EOD/TRIV,
TRMB,Trimble Navigation Limited,EOD/TRMB,GOOG/NASDAQ_TRMB
TRMK,Trustmark Corporation,EOD/TRMK,GOOG/NASDAQ_TRMK
TRNS,Transcat,EOD/TRNS,GOOG/NASDAQ_TRNS
TROV,TrovaGene,EOD/TROV,GOOG/NASDAQ_TROV
TROVU,TrovaGene,EOD/TROVU,GOOG/NASDAQ_TROVU
TROVW,TrovaGene,EOD/TROVW,
TROW,T. Rowe Price Group,EOD/TROW,GOOG/NASDAQ_TROW
TRS,TriMas Corporation,EOD/TRS,GOOG/NASDAQ_TRS
TRST,TrustCo Bank Corp NY,EOD/TRST,GOOG/NASDAQ_TRST
TRTL,Terrapin 3 Acquisition Corporation,EOD/TRTL,
TRTLU,Terrapin 3 Acquisition Corporation,EOD/TRTLU,
TRTLW,Terrapin 3 Acquisition Corporation,EOD/TRTLW,
TRVN,Trevena,EOD/TRVN,
TSBK,Timberland Bancorp,EOD/TSBK,GOOG/NASDAQ_TSBK
TSC,TriState Capital Holdings,EOD/TSC,GOOG/NASDAQ_TSC
TSCO,Tractor Supply Company,EOD/TSCO,GOOG/NASDAQ_TSCO
TSEM,Tower Semiconductor Ltd.,EOD/TSEM,GOOG/NASDAQ_TSEM
TSLA,Tesla Motors,EOD/TSLA,GOOG/NASDAQ_TSLA
TSRA,Tessera Technologies,EOD/TSRA,GOOG/NASDAQ_TSRA
TSRI,TSR,EOD/TSRI,GOOG/NASDAQ_TSRI
TSRO,TESARO,EOD/TSRO,GOOG/NASDAQ_TSRO
TST,TheStreet,EOD/TST,GOOG/NASDAQ_TST
TSYS,TeleCommunication Systems,EOD/TSYS,GOOG/NASDAQ_TSYS
TTEC,TeleTech Holdings,EOD/TTEC,GOOG/NASDAQ_TTEC
TTEK,Tetra Tech,EOD/TTEK,GOOG/NASDAQ_TTEK
TTGT,TechTarget,EOD/TTGT,GOOG/NASDAQ_TTGT
TTHI,Transition Therapeutics,EOD/TTHI,GOOG/NASDAQ_TTHI
TTMI,TTM Technologies,EOD/TTMI,GOOG/NASDAQ_TTMI
TTNP,Titan Pharmaceuticals,EOD/TTNP,
TTOO,T2 Biosystems,EOD/TTOO,
TTPH,Tetraphase Pharmaceuticals,EOD/TTPH,GOOG/NASDAQ_TTPH
TTS,Tile Shop Hldgs,EOD/TTS,GOOG/NASDAQ_TTS
TTWO,Take-Two Interactive Software,EOD/TTWO,GOOG/NASDAQ_TTWO
TUBE,TubeMogul,EOD/TUBE,
TUES,Tuesday Morning Corp.,EOD/TUES,GOOG/NASDAQ_TUES
TUSA,First Trust Total US Market AlphaDEX ETF,EOD/TUSA,
TUTI,Tuttle Tactical Management Multi-Strategy Income ETF,EOD/TUTI,
TUTT,Tuttle Tactical Management U.S. Core ETF,EOD/TUTT,
TVIX,Daily 2X VIX ST ETN Velocityshares,EOD/TVIX,
TVIZ,Daily 2X VIX Med-Term ETN Velocityshares,EOD/TVIZ,
TW,Towers Watson & Co.,EOD/TW,
TWER,Towerstream Corporation,EOD/TWER,GOOG/NASDAQ_TWER
TWIN,Twin Disc,EOD/TWIN,GOOG/NASDAQ_TWIN
TWMC,Trans World Entertainment Corp.,EOD/TWMC,GOOG/NASDAQ_TWMC
TWOU,2U,EOD/TWOU,
TXN,Texas Instruments Incorporated,EOD/TXN,GOOG/NASDAQ_TXN
TXRH,Texas Roadhouse,EOD/TXRH,GOOG/NASDAQ_TXRH
TYPE,Monotype Imaging Holdings Inc.,EOD/TYPE,GOOG/NASDAQ_TYPE
TZOO,Travelzoo Inc.,EOD/TZOO,GOOG/NASDAQ_TZOO
UACL,Universal Truckload Services,EOD/UACL,GOOG/NASDAQ_UACL
UAE,iShares MSCI UAE Capped ETF,EOD/UAE,
UBCP,United Bancorp,EOD/UBCP,GOOG/NASDAQ_UBCP
UBFO,United Security Bancshares,EOD/UBFO,GOOG/NASDAQ_UBFO
UBIC,UBIC,EOD/UBIC,GOOG/NASDAQ_UBIC
UBIO,Proshares UltraPro NASDAQ Biotechnology,EOD/UBIO,
UBND,WisdomTree Western Asset Unconstrained Bond Fund,EOD/UBND,
UBNK,United Financial Bancorp,EOD/UBNK,GOOG/NASDAQ_UBNK
UBNT,Ubiquiti Networks,EOD/UBNT,GOOG/NASDAQ_UBNT
UBOH,United Bancshares,EOD/UBOH,GOOG/NASDAQ_UBOH
UBSH,Union Bankshares Corporation,EOD/UBSH,GOOG/NASDAQ_UBSH
UBSI,United Bankshares,EOD/UBSI,GOOG/NASDAQ_UBSI
UCBA,United Community Bancorp,EOD/UCBA,GOOG/NASDAQ_UCBA
UCBI,United Community Banks,EOD/UCBI,GOOG/NASDAQ_UCBI
UCFC,United Community Financial Corp.,EOD/UCFC,GOOG/NASDAQ_UCFC
UCTT,Ultra Clean Holdings,EOD/UCTT,GOOG/NASDAQ_UCTT
UDF,United Development Funding IV,EOD/UDF,
UEIC,Universal Electronics Inc.,EOD/UEIC,GOOG/NASDAQ_UEIC
UEPS,Net 1 UEPS Technologies,EOD/UEPS,GOOG/NASDAQ_UEPS
UFCS,United Fire Group,EOD/UFCS,GOOG/NASDAQ_UFCS
UFPI,Universal Forest Products,EOD/UFPI,GOOG/NASDAQ_UFPI
UFPT,UFP Technologies,EOD/UFPT,GOOG/NASDAQ_UFPT
UG,United-Guardian,EOD/UG,GOOG/NASDAQ_UG
UGLD,3X Long Gold ETN Velocityshares,EOD/UGLD,
UHAL,Amerco,EOD/UHAL,GOOG/NASDAQ_UHAL
UIHC,United Insurance Holdings Corp.,EOD/UIHC,GOOG/NASDAQ_UIHC
UK,Recon Capital FTSE 100 ETF,EOD/UK,
ULBI,Ultralife Corporation,EOD/ULBI,GOOG/NASDAQ_ULBI
ULTA,Ulta Salon,EOD/ULTA,GOOG/NASDAQ_ULTA
ULTI,The Ultimate Software Group,EOD/ULTI,GOOG/NASDAQ_ULTI
ULTR,Ultrapetrol (Bahamas) Limited,EOD/ULTR,GOOG/NASDAQ_ULTR
UMBF,UMB Financial Corporation,EOD/UMBF,GOOG/NASDAQ_UMBF
UMPQ,Umpqua Holdings Corporation,EOD/UMPQ,GOOG/NASDAQ_UMPQ
UNAM,Unico American Corporation,EOD/UNAM,GOOG/NASDAQ_UNAM
UNB,Union Bankshares,EOD/UNB,GOOG/NASDAQ_UNB
UNFI,United Natural Foods,EOD/UNFI,GOOG/NASDAQ_UNFI
UNIS,Unilife Corporation,EOD/UNIS,GOOG/NASDAQ_UNIS
UNTD,United Online,EOD/UNTD,GOOG/NASDAQ_UNTD
UNTY,Unity Bancorp,EOD/UNTY,GOOG/NASDAQ_UNTY
UNXL,Uni-Pixel,EOD/UNXL,GOOG/NASDAQ_UNXL
UPIP,Unwired Planet,EOD/UPIP,GOOG/NASDAQ_UPIP
UPLD,Upland Software,EOD/UPLD,
URBN,Urban Outfitters,EOD/URBN,GOOG/NASDAQ_URBN
UREE,U.S. Rare Earths,,
URRE,Uranium Resources,EOD/URRE,GOOG/NASDAQ_URRE
USAK,USA Truck,EOD/USAK,GOOG/NASDAQ_USAK
USAP,Universal Stainless & Alloy Products,EOD/USAP,GOOG/NASDAQ_USAP
USAT,USA Technologies,EOD/USAT,GOOG/NASDAQ_USAT
USATP,USA Technologies,EOD/USATP,GOOG/NASDAQ_USATP
USBI,United Security Bancshares,EOD/USBI,GOOG/NASDAQ_USBI
USCR,U S Concrete,EOD/USCR,GOOG/NASDAQ_USCR
USEG,U.S. Energy Corp.,EOD/USEG,GOOG/NASDAQ_USEG
USLB,PowerShares Russell 1000 Low Beta Equal Weight Portfolio,EOD/USLB,
USLM,United States Lime & Minerals,EOD/USLM,GOOG/NASDAQ_USLM
USLV,3X Long Silver ETN Velocityshares,EOD/USLV,
USMD,USMD Holdings,EOD/USMD,GOOG/NASDAQ_USMD
UTEK,Ultratech,EOD/UTEK,GOOG/NASDAQ_UTEK
UTES,Reaves Utilities ETF,EOD/UTES,
UTHR,United Therapeutics Corporation,EOD/UTHR,GOOG/NASDAQ_UTHR
UTIW,UTi Worldwide Inc.,EOD/UTIW,GOOG/NASDAQ_UTIW
UTMD,Utah Medical Products,EOD/UTMD,GOOG/NASDAQ_UTMD
UTSI,UTStarcom Holdings Corp,EOD/UTSI,GOOG/NASDAQ_UTSI
UVSP,Univest Corporation of Pennsylvania,EOD/UVSP,GOOG/NASDAQ_UVSP
VA,Virgin America Inc.,EOD/VA,
VALU,Value Line,EOD/VALU,GOOG/NASDAQ_VALU
VALX,Validea Market Legends ETF,EOD/VALX,
VASC,Vascular Solutions,EOD/VASC,GOOG/NASDAQ_VASC
VBFC,Village Bank and Trust Financial Corp.,EOD/VBFC,GOOG/NASDAQ_VBFC
VBIV,VBI Vaccines Inc.,EOD/VBIV,
VBLT,Vascular Biogenics Ltd.,EOD/VBLT,
VBND,Vident Core U.S. Bond Strategy Fund,EOD/VBND,
VBTX,Veritex Holdings,EOD/VBTX,
VCEL,Vericel Corporation,EOD/VCEL,
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,EOD/VCIT,GOOG/NASDAQ_VCIT
VCLT,Vanguard Long-Term Corporate Bond ETF,EOD/VCLT,GOOG/NASDAQ_VCLT
VCSH,Vanguard Short-Term Corporate Bond ETF,EOD/VCSH,GOOG/NASDAQ_VCSH
VCYT,Veracyte,EOD/VCYT,GOOG/NASDAQ_VCYT
VDSI,VASCO Data Security International,EOD/VDSI,GOOG/NASDAQ_VDSI
VDTH,Videocon d2h Limited,EOD/VDTH,
VECO,Veeco Instruments Inc.,EOD/VECO,GOOG/NASDAQ_VECO
VGGL,Viggle Inc.,EOD/VGGL,
VGIT,Vanguard Intermediate -Term Government Bond ETF,EOD/VGIT,GOOG/NASDAQ_VGIT
VGLT,Vanguard Long-Term Government Bond ETF,EOD/VGLT,GOOG/NASDAQ_VGLT
VGSH,Vanguard Short-Term Government ETF,EOD/VGSH,GOOG/NASDAQ_VGSH
VIA,Viacom Inc.,EOD/VIA,GOOG/NASDAQ_VIA
VIAB,Viacom Inc.,EOD/VIAB,GOOG/NASDAQ_VIAB
VIAV,Viavi Solutions Inc.,EOD/VIAV,
VICL,Vical Incorporated,EOD/VICL,GOOG/NASDAQ_VICL
VICR,Vicor Corporation,EOD/VICR,GOOG/NASDAQ_VICR
VIDI,Vident International Equity Fund,EOD/VIDI,GOOG/NASDAQ_VIDI
VIIX,VIX Short-Term ETN Velocityshares,EOD/VIIX,
VIIZ,VIX Med-Term ETN Velocityshares,EOD/VIIZ,
VIMC,Vimicro International Corporation,EOD/VIMC,GOOG/NASDAQ_VIMC
VIP,VimpelCom Ltd.,EOD/VIP,GOOG/NASDAQ_VIP
VIRC,Virco Manufacturing Corporation,EOD/VIRC,GOOG/NASDAQ_VIRC
VIRT,Virtu Financial,EOD/VIRT,
VISN,VisionChina Media,EOD/VISN,GOOG/NASDAQ_VISN
VIVO,Meridian Bioscience Inc.,EOD/VIVO,GOOG/NASDAQ_VIVO
VKTX,Viking Therapeutics,EOD/VKTX,
VLGEA,Village Super Market,EOD/VLGEA,GOOG/NASDAQ_VLGEA
VLRX,Valeritas,,
VLTC,Voltari Corporation,EOD/VLTC,GOOG/NASDAQ_VLTC
VMBS,Vanguard Mortgage-Backed Securities ETF,EOD/VMBS,GOOG/NASDAQ_VMBS
VNDA,Vanda Pharmaceuticals Inc.,EOD/VNDA,GOOG/NASDAQ_VNDA
VNET,21Vianet Group,EOD/VNET,GOOG/NASDAQ_VNET
VNOM,Viper Energy Partners LP,EOD/VNOM,
VNQI,Vanguard Global ex-U.S. Real Estate ETF,EOD/VNQI,GOOG/NASDAQ_VNQI
VNR,Vanguard Natural Resources LLC,EOD/VNR,GOOG/NASDAQ_VNR
VNRAP,Vanguard Natural Resources LLC,EOD/VNRAP,GOOG/NASDAQ_VNRAP
VNRBP,Vanguard Natural Resources LLC,EOD/VNRBP,
VNRCP,Vanguard Natural Resources LLC,EOD/VNRCP,
VOD,Vodafone Group Plc,EOD/VOD,GOOG/NASDAQ_VOD
VONE,Vanguard Russell 1000 ETF,EOD/VONE,GOOG/NASDAQ_VONE
VONG,Vanguard Russell 1000 Growth ETF,EOD/VONG,GOOG/NASDAQ_VONG
VONV,Vanguard Russell 1000 Value ETF,EOD/VONV,GOOG/NASDAQ_VONV
VOXX,VOXX International Corporation,EOD/VOXX,GOOG/NASDAQ_VOXX
VPCO,Vapor Corp.,EOD/VPCO,
VPCOU,Vapor Corp.,EOD/VPCOU,
VRA,Vera Bradley,EOD/VRA,GOOG/NASDAQ_VRA
VRML,Vermillion,EOD/VRML,GOOG/NASDAQ_VRML
VRNG,Vringo,EOD/VRNG,GOOG/NASDAQ_VRNG
VRNS,Varonis Systems,EOD/VRNS,
VRNT,Verint Systems Inc.,EOD/VRNT,GOOG/NASDAQ_VRNT
VRSK,Verisk Analytics,EOD/VRSK,GOOG/NASDAQ_VRSK
VRSN,VeriSign,EOD/VRSN,GOOG/NASDAQ_VRSN
VRTA,Vestin Realty Mortgage I,EOD/VRTA,GOOG/NASDAQ_VRTA
VRTB,Vestin Realty Mortgage II,EOD/VRTB,GOOG/NASDAQ_VRTB
VRTS,Virtus Investment Partners,EOD/VRTS,GOOG/NASDAQ_VRTS
VRTU,Virtusa Corporation,EOD/VRTU,GOOG/NASDAQ_VRTU
VRTX,Vertex Pharmaceuticals Incorporated,EOD/VRTX,GOOG/NASDAQ_VRTX
VSAR,Versartis,EOD/VSAR,
VSAT,ViaSat,EOD/VSAT,GOOG/NASDAQ_VSAT
VSCP,VirtualScopics,EOD/VSCP,GOOG/NASDAQ_VSCP
VSEC,VSE Corporation,EOD/VSEC,GOOG/NASDAQ_VSEC
VSTM,Verastem,EOD/VSTM,GOOG/NASDAQ_VSTM
VTAE,Vitae Pharmaceuticals,EOD/VTAE,
VTHR,Vanguard Russell 3000 ETF,EOD/VTHR,GOOG/NASDAQ_VTHR
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,EOD/VTIP,GOOG/NASDAQ_VTIP
VTL,Vital Therapies,EOD/VTL,
VTNR,Vertex Energy,EOD/VTNR,GOOG/NASDAQ_VTNR
VTVT,vTv Therapeutics Inc.,EOD/VTVT,
VTWG,Vanguard Russell 2000 Growth ETF,EOD/VTWG,GOOG/NASDAQ_VTWG
VTWO,Vanguard Russell 2000 ETF,EOD/VTWO,GOOG/NASDAQ_VTWO
VTWV,Vanguard Russell 2000 Value ETF,EOD/VTWV,GOOG/NASDAQ_VTWV
VUSE,Vident Core US Equity ETF,EOD/VUSE,
VUZI,Vuzix Corporation,EOD/VUZI,
VVUS,VIVUS,EOD/VVUS,GOOG/NASDAQ_VVUS
VWOB,Vanguard Emerging Markets Government Bond ETF,EOD/VWOB,GOOG/NASDAQ_VWOB
VWR,VWR Corporation,EOD/VWR,
VXDN,AccuShares Spot CBOE VIX Down Shares,EOD/VXDN,
VXUP,AccuShares Spot CBOE VIX Up Shares,EOD/VXUP,
